sentence,label
he 's only just beginning to get the hang of it now,Metaphor
I am grateful for the opportunity to emphasise and labour the point,Metaphor
I found it was not a flash in the pan,Metaphor
With demand for homeloans at a low ebb,Metaphor
He started off that same day with all his followers armed to the teeth.,Metaphor
"Indeed, there is a strong argument that stretching the long arm of the law to the""innocent""hacker could escalate rather than curb serious crime.",Personification
the original black and silver variety came out on the market many moons ago,Metaphor
she does n't want to drop the ball on this one,Euphemism
"Rather, it evolved in fits and starts",Metaphor
that will help her keep her eyes open,Metaphor
"I was carried on board almost dead ; my foot was cut to the bone, and I continued a month under the surgeon 's care.",Literal
"The organisers of the annual EAA Convention have got things down to a fine art, the event runs like clockwork",Simile
you certainly wo n't end up with egg on your face if you shell out for it,Euphemism
she senses butterflies in her stomach,Metaphor
just bugger off I 'm fed up to the teeth with banana daiquiris,Metaphor
The icing on the cake Sugar paste icing is available ready-made from large supermarkets,Literal
We were home and dry,Metaphor
not all of them had any great desire to raise hell and make headlines,Metaphor
he not merely took a leap in the dark but decided upon an expedition into the profound obscurity of politics,Metaphor
Somebody had to run the show,Metaphor
He declined to make free with her narrow loins,Metaphor
This is nothing less than a call to arms to restore the vitality of the American dream.,Euphemism
He 's so in love with animals you ca n't help but sweat bullets with him.,Metaphor
my encyclopedia 's a bit long in the tooth,Metaphor
Inside you are going like the clappers because you are nervous,Simile
I am sure you are exhausted and beside yourself with worry,Metaphor
make a long shot firing the arrow.,Literal
it will give them a fair crack of the whip,Metaphor
he rolled up his sleeves and tightened his belt,Literal
"She would n't be here now, dressed to the nines for an evening that would be about as thrilling as an attack of flu",Metaphor
he works like the clappers,Simile
They helped him many a time to keep his head above water,Metaphor
"having set them at each other 's throats, goes off",Euphemism
You 're as white as a sheet,Simile
Are you saying I 'm a couch potato ?,Euphemism
"Stan 's just what the doctor ordered, a man with personality and I 'm a great believer in personality",Metaphor
"This was Stanley Featherstonehaugh Ukridge, trying to put the bite on his pal James",Euphemism
I 'm sure Becky can hold the fort,Metaphor
We are now at the crossroads on the issue,Euphemism
"When he made it big, in the mid-Seventies, Dury was a 35-year-old former art college lecturer in callipers",Metaphor
His was not simply a negative strategy of divide and rule,Metaphor
Let 's go back to the drawing board and try something else,Metaphor
"With a 2GHz Intel Pentium M 760 processor and 1GB of DDR RAM, the AJP should go like stink.",Simile
In my old bathroom there were pipes everywhere and it looked like something out of the ark !,Euphemism
Moral standards go by the board,Metaphor
the final swan song,Metaphor
I managed to hammer out the brief for the marioc debate in the nick of time. The final information turned up late,Metaphor
"A lack of""swimming fitness""is n't why you run out of gas. It 's the way your body interacts with water.",Metaphor
Flying in even light snow is like being in a fog,Literal
"British Airways, British Aerospace and Rolls Royce are all under a cloud",Euphemism
Last season saw him go under the knife for a hernia,Metaphor
"The drillers on the 150ft high derrick, are working around the clock 7 days a week.",Metaphor
instead of holiday abroad I chose a place close to home,Literal
We began to get into the full swing,Metaphor
I also managed to pick his brains about buffing techniques.,Metaphor
Things have come to a pretty pass when it celebrates its 50th anniversary with the new play.,Euphemism
John 's up to his ears in work,Metaphor
you do n't want to see our world go down the tube ?,Euphemism
the press assumed it gospel truth,Metaphor
Any county council that can not find elbow room within a 600 million-plus budget,Metaphor
"the hotel folk know this, and are quite prepared to keep open house till after the arrival",Metaphor
but by and large it merely underlines treble presence,Metaphor
The horse will protect its rear end and tuck its tail between its legs.,Literal
in the clear,Metaphor
you would be expected to do so for a novice who does not know the ropes,Metaphor
You keep me in hot water all the time,Metaphor
the darts hit a brick wall,Literal
In the old days this would have been all to the good,Metaphor
Emma continued to keep open house to any professed friend or acquaintance,Metaphor
Both parties are whistling in the dark,Euphemism
the story that he and Lou have cooked up,Metaphor
it threatens to become the cuckoo in the nest,Euphemism
war at sea was not an occupation for which the nobility was trained,Literal
They pay no tax. They have it easy,Metaphor
the idea has been placed on the back-burner indefinitely,Metaphor
they 're looking like people who could take on more established named and win hands down,Metaphor
a henpecked husband at the end of his tether,Euphemism
thats another year done and dusted and behind us,Metaphor
"it was the""fourth estate""taking governments to task",Metaphor
where again the broadcasters can move the goalposts on a whim,Metaphor
in fear and exhaustion he fled. Elijah was running on empty,Metaphor
There 's a laugh a minute in Sam Llewellyn 's entertaining and subversive Little Darlings,Metaphor
I do n't want to jump the gun,Euphemism
"Once their hearts beat the same, now they sing a different tune",Metaphor
lenders can often be persuaded to withdraw charges if you kick up a fuss,Metaphor
that 's right a pregnant pause is n't it ?,Personification
that means a golden opportunity to invest and export into new markets.,Metaphor
a fighting chance,Metaphor
"We accept we must take a back seat to the national side, but we are still determined to succeed.",Euphemism
I have long been a professor in the University Of Life. I 've been around a bit,Metaphor
"Saved by the bell, I think.",Metaphor
THE wit and wisdom of Oscar Wilde always seem to stand the test of time,Metaphor
the acceptable face of soul music,Personification
I 'm as dry as dust,Simile
The news of his marriage had spread like wildfire.,Simile
He was the one to cry foul,Metaphor
rain cats and dogs,Metaphor
"allow us to""break the mould""of earlier restrictions",Metaphor
"In fits and starts he told Seton, Ramsay, Gray and others the sorry tale",Metaphor
my motivation is trying to break new ground -- my motivation ultimately is to win,Metaphor
There are also plenty of occasions they can cut their teeth on,Metaphor
Charles Fawcus Cinderella can become the belle of the ball at Longchamp tomorrow by dancing home in Europe 's top race,Metaphor
Jane was whistling in the dark after the lights went out.,Literal
she was easy meat,Metaphor
Dan Bricklin invented a piece of software that would do lots of boring calculations in the blink of an eye.,Metaphor
I even found it difficult to believe that she had ever been in cahoots with Mr Broadhurst,Metaphor
big spenders from the Middle East are threatening to pull the plug,Metaphor
