sentence,label
For those with a sweet tooth,Metaphor
The first judicial enquiry into Coetzee 's revelations was a damp squib,Euphemism
Do you deny you want to have me eating out of your hand,Metaphor
prison officers who take the nod from criminals and look the other way,Metaphor
Eleven years later it was like a dream come TRUE when I played my first game,Simile
"Suddenly, out of a clear sky, the solution came to me",Metaphor
Quick as a flash he was at her side.,Simile
"hence the expression""Hobson 's choice '', meaning no choice at all",Metaphor
Graham has been given the green light to go on a Christmas spending spree,Metaphor
A very lazy way to spend a day in the sun,Literal
Most notable were the razor-sharp bottleneck on Cloud Nine,Metaphor
have many irons in the fire,Metaphor
Even the most generous buy-back programme is not worth the candle if it is designed to draw attention,Metaphor
the market suits Japanese manufacturers down to the ground,Metaphor
enjoy the cut and thrust of discussion and debate,Metaphor
he fell ill because he was left out in the cold,Literal
they could be counterparts in the give and take involved in any negotiation,Metaphor
"Frankly, she gets too big for her boots sometimes",Metaphor
with both camps crying foul and the French departing in high dudgeon,Metaphor
"if things go pear-shaped for the government, Ramaphosa 's new distance from the administration could put him at an advantage",Euphemism
it struck me as a very curious place with many things strangely out of kilter,Metaphor
to coach the finer points of the game to novices who may never have seen a racket,Metaphor
it was a swan-song,Metaphor
The child benefit rose like a Phoenix from the ashes,Simile
She knew that something good was bound to happen. She could feel it in her bones.,Metaphor
"Anna, do n't so set your face against things",Metaphor
missionaries who would come and tell tales,Euphemism
"but this time it 's been simulated as part of a competition, where crews from all over the world to compete against the clock and each other",Metaphor
They kept pumping like the deuce to keep afloat.,Simile
Various religious groups were up in arms about the fact that BBC2 are showing Jerry Springer,Euphemism
discredit its own claims to legitimacy as the fourth estate,Metaphor
Emma continued to keep open house,Metaphor
"keep the quarry going twenty-four hours a day, day in day out, year in year out",Parallelism
Instead of trying to put the frighteners on members,Metaphor
In the first flush of enthusiasm,Metaphor
I 've come a cropper over this before,Metaphor
"she was simply a new target, a figure of fun",Euphemism
American family sitcoms will get a kick out of this irreverent jumble of period pop culture icons,Metaphor
I hope you do n't think I 'm being too harsh but you have to be cruel to be kind,Paradox
I think this year 's trip to the Isle of Man will be my swan song,Metaphor
Market members back in the black,Metaphor
Smith was also the top gun of the event,Metaphor
hit the nail on the head,Metaphor
Aaron had to make the best of it.,Metaphor
Workers to get the boot,Euphemism
he put his best foot forward the last time,Metaphor
My heart bled for you when I watched it.,Personification
"The driver was good, no sweat",Metaphor
If not correctly understood it can be the Achilles ' heel of a complicated chain of investigations.,Euphemism
It was a schoolboy error from Long,Euphemism
such plans are not set in concrete,Metaphor
Are you saying I 'm a couch potato ?,Euphemism
he seemed to have been transposed several feet nearer in the blink of an eye,Metaphor
If our local museums are also to come in from the cold,Metaphor
Yoga poses to help you put your best foot forward,Metaphor
deadliest rivals lock horns in the season 's big curtain-raiser at Gateshead tomorrow,Metaphor
impose charges on current accounts which stay in the black,Metaphor
"After soaping her every nook and cranny, he rinsed her",Metaphor
the green-eyed monster,Personification
"Emlyn, though, is a totally different ball game",Metaphor
You should bend over backwards to avoid bitter personal rows and the holding of grudges,Metaphor
Willy banged his head against a brick wall in the car accident,Literal
They 'd say she had walked right out of the ark.,Euphemism
"Nightingale had been her father 's amah for five years, and was younger than Rachel, but was hard-working and loyal, kept the villa as clean as a new pin",Simile
"you can chose to ignore the police work and goof around, causing traffic chaos",Metaphor
when the chips are down,Metaphor
For a heart of oak is hanging on every blow I bode,Metaphor
In those climates the machine can charge all day in the sun,Literal
Life in the world hangs by a thread.,Metaphor
"Even if we wanted to play dirty, our players just would n't know how to do it",Metaphor
sugar the pill,Metaphor
The lucky winners of our four-part competition will have a head start,Metaphor
"Although we do n't see much, we still get on like a house on fire when we see",Simile
The Tsar had crossed the Rubicon.,Metaphor
there are a number of schemes on the drawing board for investigation,Metaphor
"In the Hilltown, officers of the law did not stand on ceremony",Metaphor
the time is ripe,Metaphor
David White and McCreery were neck and neck throughout the first 125 race,Metaphor
do you want to put words in my mouth ?,Metaphor
"he replied, with a grin like a Cheshire cat",Simile
The prank call is an American pastime that is as old as the day is long.,Simile
go bonkers,Metaphor
This would be quite consistent with seeing the product as a high-yielding ' cash cow,Metaphor
Dave these computer been you know up in the air,Metaphor
Gary could be as bright as a button on Monday,Simile
The Scottish Office has come under fire for failing to increase capital spending,Metaphor
She was at sea about the home.,Metaphor
it was the end of the road you know to be successful in Ireland,Metaphor
I have often been led to wonder what would have happened if Teddy Mayer had been smart enough to hire a young hot-shot,Metaphor
they 're looking like people who could take on more established names and win hands down,Metaphor
The term sick as a parrot is becoming quite apparent to me again.,Simile
"The Royal Airforce, which had just come of age -- it was formed in 1918 -- had what was arguably its finest hour.",Metaphor
All organizations work on a carrot-and-stick policy,Metaphor
I am not about to tempt the Grim Reaper by announcing that I am ready for him,Personification
These people are fortunately few and far between because they are extremely odd,Metaphor
rather than simply jump in at the deep end,Euphemism
"What do you know about her, John ? ''""Bugger all",Metaphor
A day spent bobbing and weaving between the marching bands,Metaphor
"If your account has been locked and you do n't know why, please do n't blow a gasket and get angry",Euphemism
"Only 365 people turned up and to add insult to injury, the lights had to be turned on in the second half",Metaphor
then we drove right around the corner to my hotel room,Literal
they would have been climbing the walls in the Office of Liaison and International Affairs if they had known,Euphemism
this is no one-horse race,Metaphor
which could be regarded as on all fours with the new problem,Metaphor
"We met a country girl, pale faced, delicate, tall, wrapped up to her neck in winter clothes",Literal
a pancake race in Stockton was just what the doctor ordered,Metaphor
